pairID,minute,touching,treatment,hive
A_D5,164,0,LPS,Garden
A_D6,164,0,LPS,Garden
A_D7,164,1,LPS,Garden
A_D8,164,1,LPS,Garden
A_D9,164,0,LPS,Garden
A_D10,164,1,LPS,Garden
A_D11,164,1,LPS,Garden
A_D12,164,1,LPS,Garden
A_D13,164,0,LPS,Garden
A_D14,164,1,LPS,Garden
A_D15,164,0,LPS,Garden
A_D16,164,1,LPS,Garden
A_D17,164,1,LPS,Garden
A_D18,164,1,LPS,Garden
A_D19,164,0,LPS,Garden
A_D20,164,1,LPS,Garden
A_D21,164,1,LPS,Garden
A_D22,164,1,LPS,Garden
A_D23,164,1,LPS,Garden
A_D24,164,1,LPS,Garden
A_D25,164,0,LPS,Garden
A_D26,164,0,LPS,Garden
A_D27,164,0,LPS,Garden
A_D28,164,1,LPS,Garden
A_D29,164,1,LPS,Garden
A_D30,164,1,LPS,Garden
A_D31,164,1,LPS,Garden
A_D32,164,1,LPS,Garden
A_A1,166,1,Ringers,Garden
A_A2,166,1,Ringers,Garden
A_A3,166,1,Ringers,Garden
A_A4,166,0,Ringers,Garden
A_A5,166,1,Ringers,Garden
A_A6,166,1,Ringers,Garden
A_A7,166,1,Ringers,Garden
A_A8,166,1,Ringers,Garden
A_A9,166,0,Ringers,Garden
A_A10,166,0,Ringers,Garden
A_A11,166,1,Ringers,Garden
A_A12,166,0,Ringers,Garden
A_A13,166,1,Ringers,Garden
A_A14,166,1,Ringers,Garden
A_A15,166,0,Ringers,Garden
A_A16,166,1,Ringers,Garden
A_A17,166,0,Ringers,Garden
A_A18,166,1,Ringers,Garden
A_A19,166,1,Ringers,Garden
A_A20,166,1,Ringers,Garden
A_A21,166,1,Ringers,Garden
A_A22,166,1,Ringers,Garden
A_A23,166,1,Ringers,Garden
A_A24,166,0,Ringers,Garden
A_A25,166,1,Ringers,Garden
A_A26,166,1,Ringers,Garden
A_A27,166,1,Ringers,Garden
A_A28,166,1,Ringers,Garden
A_A29,166,1,Ringers,Garden
A_A30,166,1,Ringers,Garden
A_A31,166,1,Ringers,Garden
A_A32,166,1,Ringers,Garden
A_B1,166,1,Ringers,Garden
A_B2,166,1,Ringers,Garden
A_B3,166,1,Ringers,Garden
A_B4,166,1,Ringers,Garden
A_B5,166,0,Ringers,Garden
A_B6,166,1,Ringers,Garden
A_B7,166,1,Ringers,Garden
A_B8,166,1,Ringers,Garden
A_B9,166,1,Ringers,Garden
A_B10,166,1,Ringers,Garden
A_B11,166,0,Ringers,Garden
A_B12,166,1,Ringers,Garden
A_B13,166,1,Ringers,Garden
A_B14,166,0,Ringers,Garden
A_B15,166,1,Ringers,Garden
A_B16,166,1,Ringers,Garden
A_B17,166,1,Ringers,Garden
A_B18,166,1,Ringers,Garden
A_B19,166,0,Ringers,Garden
A_B20,166,1,Ringers,Garden
A_B21,166,0,Ringers,Garden
A_B22,166,1,Ringers,Garden
A_B23,166,1,Ringers,Garden
A_B24,166,1,Ringers,Garden
A_B25,166,1,Ringers,Garden
A_B26,166,1,Ringers,Garden
A_B27,166,1,Ringers,Garden
A_B28,166,1,Ringers,Garden
A_B29,166,0,Ringers,Garden
A_B30,166,1,Ringers,Garden
A_B31,166,1,Ringers,Garden
A_B32,166,1,Ringers,Garden
A_B33,166,1,Ringers,Garden
A_B34,166,0,Ringers,Garden
A_B35,166,1,Ringers,Garden
A_B36,166,0,Ringers,Garden
A_B37,166,1,Ringers,Garden
A_B38,166,1,Ringers,Garden
A_C1,166,1,LPS,Garden
A_C2,166,1,LPS,Garden
A_C3,166,1,LPS,Garden
A_C4,166,1,LPS,Garden
A_C5,166,1,LPS,Garden
A_C6,166,0,LPS,Garden
A_C7,166,0,LPS,Garden
A_C8,166,1,LPS,Garden
A_C9,166,1,LPS,Garden
A_C10,166,0,LPS,Garden
A_C11,166,0,LPS,Garden
A_C12,166,1,LPS,Garden
A_C13,166,1,LPS,Garden
A_C14,166,1,LPS,Garden
A_C15,166,1,LPS,Garden
A_C16,166,1,LPS,Garden
A_C17,166,1,LPS,Garden
A_C18,166,1,LPS,Garden
A_C19,166,1,LPS,Garden
A_C20,166,1,LPS,Garden
A_C21,166,1,LPS,Garden
A_C22,166,0,LPS,Garden
A_C23,166,1,LPS,Garden
A_C24,166,1,LPS,Garden
A_C25,166,1,LPS,Garden
A_C26,166,1,LPS,Garden
A_C27,166,0,LPS,Garden
A_C28,166,1,LPS,Garden
A_C29,166,1,LPS,Garden
A_C30,166,0,LPS,Garden
A_C31,166,0,LPS,Garden
A_C32,166,1,LPS,Garden
A_C33,166,1,LPS,Garden
A_C34,166,1,LPS,Garden
A_C35,166,0,LPS,Garden
A_C36,166,1,LPS,Garden
A_C37,166,1,LPS,Garden
A_C38,166,1,LPS,Garden
A_D1,166,1,LPS,Garden
A_D2,166,0,LPS,Garden
A_D3,166,1,LPS,Garden
A_D4,166,0,LPS,Garden
A_D5,166,0,LPS,Garden
A_D6,166,0,LPS,Garden
A_D7,166,1,LPS,Garden
A_D8,166,1,LPS,Garden
A_D9,166,0,LPS,Garden
A_D10,166,1,LPS,Garden
A_D11,166,1,LPS,Garden
A_D12,166,1,LPS,Garden
A_D13,166,0,LPS,Garden
A_D14,166,1,LPS,Garden
A_D15,166,0,LPS,Garden
A_D16,166,1,LPS,Garden
A_D17,166,1,LPS,Garden
A_D18,166,1,LPS,Garden
A_D19,166,0,LPS,Garden
A_D20,166,1,LPS,Garden
A_D21,166,1,LPS,Garden
A_D22,166,1,LPS,Garden
A_D23,166,1,LPS,Garden
A_D24,166,1,LPS,Garden
A_D25,166,0,LPS,Garden
A_D26,166,0,LPS,Garden
A_D27,166,0,LPS,Garden
A_D28,166,1,LPS,Garden
A_D29,166,1,LPS,Garden
A_D30,166,1,LPS,Garden
A_D31,166,1,LPS,Garden
A_D32,166,1,LPS,Garden
A_A1,168,1,Ringers,Garden
A_A2,168,1,Ringers,Garden
A_A3,168,1,Ringers,Garden
A_A4,168,0,Ringers,Garden
A_A5,168,1,Ringers,Garden
A_A6,168,1,Ringers,Garden
A_A7,168,1,Ringers,Garden
A_A8,168,1,Ringers,Garden
A_A9,168,0,Ringers,Garden
A_A10,168,0,Ringers,Garden
A_A11,168,1,Ringers,Garden
A_A12,168,1,Ringers,Garden
A_A13,168,0,Ringers,Garden
A_A14,168,1,Ringers,Garden
A_A15,168,0,Ringers,Garden
A_A16,168,1,Ringers,Garden
A_A17,168,0,Ringers,Garden
A_A18,168,1,Ringers,Garden
A_A19,168,1,Ringers,Garden
A_A20,168,1,Ringers,Garden
A_A21,168,1,Ringers,Garden
A_A22,168,1,Ringers,Garden
A_A23,168,1,Ringers,Garden
A_A24,168,0,Ringers,Garden
A_A25,168,1,Ringers,Garden
A_A26,168,1,Ringers,Garden
A_A27,168,0,Ringers,Garden
A_A28,168,1,Ringers,Garden
A_A29,168,1,Ringers,Garden
A_A30,168,1,Ringers,Garden
A_A31,168,1,Ringers,Garden
A_A32,168,1,Ringers,Garden
A_B1,168,1,Ringers,Garden
A_B2,168,1,Ringers,Garden
A_B3,168,1,Ringers,Garden
A_B4,168,1,Ringers,Garden
A_B5,168,0,Ringers,Garden
A_B6,168,1,Ringers,Garden
A_B7,168,1,Ringers,Garden
A_B8,168,1,Ringers,Garden
A_B9,168,1,Ringers,Garden
A_B10,168,1,Ringers,Garden
A_B11,168,0,Ringers,Garden
A_B12,168,1,Ringers,Garden
A_B13,168,1,Ringers,Garden
A_B14,168,0,Ringers,Garden
A_B15,168,1,Ringers,Garden
A_B16,168,1,Ringers,Garden
A_B17,168,1,Ringers,Garden
A_B18,168,1,Ringers,Garden
A_B19,168,0,Ringers,Garden
A_B20,168,1,Ringers,Garden
A_B21,168,0,Ringers,Garden
A_B22,168,1,Ringers,Garden
A_B23,168,1,Ringers,Garden
A_B24,168,1,Ringers,Garden
A_B25,168,1,Ringers,Garden
A_B26,168,1,Ringers,Garden
A_B27,168,1,Ringers,Garden
A_B28,168,1,Ringers,Garden
A_B29,168,1,Ringers,Garden
A_B30,168,1,Ringers,Garden
A_B31,168,1,Ringers,Garden
A_B32,168,1,Ringers,Garden
A_B33,168,1,Ringers,Garden
A_B34,168,1,Ringers,Garden
A_B35,168,1,Ringers,Garden
A_B36,168,0,Ringers,Garden
A_B37,168,1,Ringers,Garden
A_B38,168,1,Ringers,Garden
A_C1,168,1,LPS,Garden
A_C2,168,1,LPS,Garden
A_C3,168,1,LPS,Garden
A_C4,168,1,LPS,Garden
A_C5,168,1,LPS,Garden
A_C6,168,0,LPS,Garden
A_C7,168,0,LPS,Garden
A_C8,168,1,LPS,Garden
A_C9,168,1,LPS,Garden
A_C10,168,0,LPS,Garden
A_C11,168,0,LPS,Garden
A_C12,168,1,LPS,Garden
A_C13,168,1,LPS,Garden
A_C14,168,1,LPS,Garden
A_C15,168,1,LPS,Garden
A_C16,168,1,LPS,Garden
A_C17,168,1,LPS,Garden
A_C18,168,1,LPS,Garden
A_C19,168,1,LPS,Garden
A_C20,168,1,LPS,Garden
A_C21,168,1,LPS,Garden
A_C22,168,0,LPS,Garden
A_C23,168,0,LPS,Garden
A_C24,168,1,LPS,Garden
A_C25,168,1,LPS,Garden
A_C26,168,1,LPS,Garden
A_C27,168,0,LPS,Garden
A_C28,168,1,LPS,Garden
A_C29,168,1,LPS,Garden
A_C30,168,0,LPS,Garden
A_C31,168,0,LPS,Garden
A_C32,168,1,LPS,Garden
A_C33,168,0,LPS,Garden
A_C34,168,1,LPS,Garden
A_C35,168,0,LPS,Garden
A_C36,168,1,LPS,Garden
A_C37,168,1,LPS,Garden
A_C38,168,1,LPS,Garden
A_D1,168,1,LPS,Garden
A_D2,168,0,LPS,Garden
A_D3,168,1,LPS,Garden
A_D4,168,0,LPS,Garden
A_D5,168,0,LPS,Garden
A_D6,168,0,LPS,Garden
A_D7,168,1,LPS,Garden
A_D8,168,1,LPS,Garden
A_D9,168,0,LPS,Garden
A_D10,168,1,LPS,Garden
A_D11,168,1,LPS,Garden
A_D12,168,1,LPS,Garden
A_D13,168,0,LPS,Garden
A_D14,168,1,LPS,Garden
A_D15,168,0,LPS,Garden
A_D16,168,1,LPS,Garden
A_D17,168,1,LPS,Garden
A_D18,168,1,LPS,Garden
A_D19,168,0,LPS,Garden
A_D20,168,0,LPS,Garden
A_D21,168,1,LPS,Garden
A_D22,168,1,LPS,Garden
A_D23,168,1,LPS,Garden
A_D24,168,1,LPS,Garden
A_D25,168,0,LPS,Garden
A_D26,168,0,LPS,Garden
A_D27,168,0,LPS,Garden
A_D28,168,1,LPS,Garden
A_D29,168,1,LPS,Garden
A_D30,168,1,LPS,Garden
A_D31,168,1,LPS,Garden
A_D32,168,1,LPS,Garden
A_A1,170,1,Ringers,Garden
A_A2,170,1,Ringers,Garden
A_A3,170,1,Ringers,Garden
A_A4,170,0,Ringers,Garden
A_A5,170,1,Ringers,Garden
A_A6,170,1,Ringers,Garden
A_A7,170,1,Ringers,Garden
A_A8,170,1,Ringers,Garden
A_A9,170,0,Ringers,Garden
A_A10,170,0,Ringers,Garden
A_A11,170,1,Ringers,Garden
A_A12,170,0,Ringers,Garden
A_A13,170,1,Ringers,Garden
A_A14,170,1,Ringers,Garden
A_A15,170,0,Ringers,Garden
A_A16,170,1,Ringers,Garden
A_A17,170,0,Ringers,Garden
A_A18,170,0,Ringers,Garden
A_A19,170,1,Ringers,Garden
A_A20,170,1,Ringers,Garden
A_A21,170,1,Ringers,Garden
A_A22,170,1,Ringers,Garden
A_A23,170,1,Ringers,Garden
A_A24,170,1,Ringers,Garden
A_A25,170,1,Ringers,Garden
A_A26,170,1,Ringers,Garden
A_A27,170,0,Ringers,Garden
A_A28,170,1,Ringers,Garden
A_A29,170,1,Ringers,Garden
A_A30,170,1,Ringers,Garden
A_A31,170,1,Ringers,Garden
A_A32,170,1,Ringers,Garden
A_B1,170,1,Ringers,Garden
A_B2,170,1,Ringers,Garden
A_B3,170,1,Ringers,Garden
A_B4,170,1,Ringers,Garden
A_B5,170,0,Ringers,Garden
A_B6,170,1,Ringers,Garden
A_B7,170,1,Ringers,Garden
A_B8,170,1,Ringers,Garden
A_B9,170,1,Ringers,Garden
A_B10,170,1,Ringers,Garden
A_B11,170,0,Ringers,Garden
A_B12,170,1,Ringers,Garden
A_B13,170,1,Ringers,Garden
A_B14,170,1,Ringers,Garden
A_B15,170,1,Ringers,Garden
A_B16,170,1,Ringers,Garden
A_B17,170,1,Ringers,Garden
A_B18,170,1,Ringers,Garden
A_B19,170,1,Ringers,Garden
A_B20,170,1,Ringers,Garden
A_B21,170,0,Ringers,Garden
A_B22,170,1,Ringers,Garden
A_B23,170,1,Ringers,Garden
A_B24,170,1,Ringers,Garden
A_B25,170,1,Ringers,Garden
A_B26,170,1,Ringers,Garden
A_B27,170,1,Ringers,Garden
A_B28,170,1,Ringers,Garden
A_B29,170,1,Ringers,Garden
A_B30,170,1,Ringers,Garden
A_B31,170,1,Ringers,Garden
A_B32,170,1,Ringers,Garden
A_B33,170,1,Ringers,Garden
A_B34,170,1,Ringers,Garden
A_B35,170,1,Ringers,Garden
A_B36,170,0,Ringers,Garden
A_B37,170,1,Ringers,Garden
A_B38,170,1,Ringers,Garden
A_C1,170,1,LPS,Garden
A_C2,170,0,LPS,Garden
A_C3,170,1,LPS,Garden
A_C4,170,1,LPS,Garden
A_C5,170,1,LPS,Garden
A_C6,170,0,LPS,Garden
A_C7,170,0,LPS,Garden
A_C8,170,0,LPS,Garden
A_C9,170,1,LPS,Garden
A_C10,170,0,LPS,Garden
A_C11,170,0,LPS,Garden
A_C12,170,1,LPS,Garden
A_C13,170,1,LPS,Garden
A_C14,170,1,LPS,Garden
A_C15,170,1,LPS,Garden
A_C16,170,1,LPS,Garden
A_C17,170,1,LPS,Garden
A_C18,170,1,LPS,Garden
A_C19,170,1,LPS,Garden
A_C20,170,1,LPS,Garden
A_C21,170,1,LPS,Garden
A_C22,170,0,LPS,Garden
A_C23,170,1,LPS,Garden
A_C24,170,1,LPS,Garden
A_C25,170,0,LPS,Garden
A_C26,170,1,LPS,Garden
A_C27,170,0,LPS,Garden
A_C28,170,1,LPS,Garden
A_C29,170,1,LPS,Garden
A_C30,170,0,LPS,Garden
A_C31,170,0,LPS,Garden
A_C32,170,1,LPS,Garden
A_C33,170,1,LPS,Garden
A_C34,170,1,LPS,Garden
A_C35,170,1,LPS,Garden
A_C36,170,1,LPS,Garden
A_C37,170,1,LPS,Garden
A_C38,170,1,LPS,Garden
A_D1,170,1,LPS,Garden
A_D2,170,0,LPS,Garden
A_D3,170,1,LPS,Garden
A_D4,170,0,LPS,Garden
A_D5,170,0,LPS,Garden
A_D6,170,0,LPS,Garden
A_D7,170,1,LPS,Garden
A_D8,170,1,LPS,Garden
A_D9,170,0,LPS,Garden
A_D10,170,1,LPS,Garden
A_D11,170,1,LPS,Garden
A_D12,170,1,LPS,Garden
A_D13,170,0,LPS,Garden
A_D14,170,1,LPS,Garden
A_D15,170,0,LPS,Garden
A_D16,170,1,LPS,Garden
A_D17,170,1,LPS,Garden
A_D18,170,1,LPS,Garden
A_D19,170,0,LPS,Garden
A_D20,170,1,LPS,Garden
A_D21,170,1,LPS,Garden
A_D22,170,1,LPS,Garden
A_D23,170,1,LPS,Garden
A_D24,170,1,LPS,Garden
A_D25,170,0,LPS,Garden
A_D26,170,0,LPS,Garden
A_D27,170,0,LPS,Garden
A_D28,170,0,LPS,Garden
A_D29,170,1,LPS,Garden
A_D30,170,1,LPS,Garden
A_D31,170,1,LPS,Garden
A_D32,170,1,LPS,Garden
A_A1,172,1,Ringers,Garden
A_A2,172,1,Ringers,Garden
A_A3,172,1,Ringers,Garden
A_A4,172,0,Ringers,Garden
A_A5,172,1,Ringers,Garden
A_A6,172,1,Ringers,Garden
A_A7,172,1,Ringers,Garden
A_A8,172,1,Ringers,Garden
A_A9,172,0,Ringers,Garden
A_A10,172,0,Ringers,Garden
A_A11,172,1,Ringers,Garden
A_A12,172,0,Ringers,Garden
A_A13,172,1,Ringers,Garden
A_A14,172,1,Ringers,Garden
A_A15,172,0,Ringers,Garden
A_A16,172,1,Ringers,Garden
A_A17,172,0,Ringers,Garden
A_A18,172,1,Ringers,Garden
A_A19,172,1,Ringers,Garden
A_A20,172,1,Ringers,Garden
A_A21,172,1,Ringers,Garden
A_A22,172,1,Ringers,Garden
A_A23,172,1,Ringers,Garden
A_A24,172,1,Ringers,Garden
A_A25,172,1,Ringers,Garden
A_A26,172,1,Ringers,Garden
A_A27,172,1,Ringers,Garden
A_A28,172,1,Ringers,Garden
A_A29,172,1,Ringers,Garden
A_A30,172,1,Ringers,Garden
A_A31,172,1,Ringers,Garden
A_A32,172,1,Ringers,Garden
A_B1,172,1,Ringers,Garden
A_B2,172,1,Ringers,Garden
A_B3,172,1,Ringers,Garden
A_B4,172,1,Ringers,Garden
A_B5,172,0,Ringers,Garden
A_B6,172,1,Ringers,Garden
A_B7,172,1,Ringers,Garden
A_B8,172,1,Ringers,Garden
A_B9,172,1,Ringers,Garden
A_B10,172,1,Ringers,Garden
A_B11,172,0,Ringers,Garden
A_B12,172,1,Ringers,Garden
A_B13,172,1,Ringers,Garden
A_B14,172,1,Ringers,Garden
A_B15,172,1,Ringers,Garden
A_B16,172,1,Ringers,Garden
A_B17,172,1,Ringers,Garden
A_B18,172,1,Ringers,Garden
A_B19,172,1,Ringers,Garden
A_B20,172,1,Ringers,Garden
A_B21,172,0,Ringers,Garden
A_B22,172,1,Ringers,Garden
A_B23,172,1,Ringers,Garden
A_B24,172,1,Ringers,Garden
A_B25,172,1,Ringers,Garden
A_B26,172,1,Ringers,Garden
A_B27,172,1,Ringers,Garden
A_B28,172,1,Ringers,Garden
A_B29,172,1,Ringers,Garden
A_B30,172,1,Ringers,Garden
A_B31,172,1,Ringers,Garden
A_B32,172,1,Ringers,Garden
A_B33,172,1,Ringers,Garden
A_B34,172,1,Ringers,Garden
A_B35,172,1,Ringers,Garden
A_B36,172,0,Ringers,Garden
A_B37,172,1,Ringers,Garden
A_B38,172,1,Ringers,Garden
A_C1,172,1,LPS,Garden
A_C2,172,0,LPS,Garden
A_C3,172,1,LPS,Garden
A_C4,172,1,LPS,Garden
A_C5,172,1,LPS,Garden
A_C6,172,1,LPS,Garden
A_C7,172,0,LPS,Garden
A_C8,172,1,LPS,Garden
A_C9,172,1,LPS,Garden
A_C10,172,0,LPS,Garden
A_C11,172,0,LPS,Garden
A_C12,172,1,LPS,Garden
A_C13,172,1,LPS,Garden
A_C14,172,1,LPS,Garden
A_C15,172,1,LPS,Garden
A_C16,172,0,LPS,Garden
A_C17,172,1,LPS,Garden
A_C18,172,1,LPS,Garden
A_C19,172,1,LPS,Garden
A_C20,172,1,LPS,Garden
A_C21,172,1,LPS,Garden
A_C22,172,0,LPS,Garden
A_C23,172,1,LPS,Garden
A_C24,172,1,LPS,Garden
A_C25,172,0,LPS,Garden
A_C26,172,1,LPS,Garden
A_C27,172,0,LPS,Garden
A_C28,172,1,LPS,Garden
A_C29,172,1,LPS,Garden
A_C30,172,0,LPS,Garden
A_C31,172,0,LPS,Garden
A_C32,172,1,LPS,Garden
A_C33,172,1,LPS,Garden
A_C34,172,1,LPS,Garden
A_C35,172,1,LPS,Garden
A_C36,172,1,LPS,Garden
A_C37,172,0,LPS,Garden
A_C38,172,1,LPS,Garden
A_D1,172,1,LPS,Garden
A_D2,172,0,LPS,Garden
A_D3,172,1,LPS,Garden
A_D4,172,0,LPS,Garden
A_D5,172,0,LPS,Garden
A_D6,172,0,LPS,Garden
A_D7,172,1,LPS,Garden
A_D8,172,1,LPS,Garden
A_D9,172,0,LPS,Garden
A_D10,172,1,LPS,Garden
A_D11,172,1,LPS,Garden
A_D12,172,1,LPS,Garden
A_D13,172,0,LPS,Garden
A_D14,172,1,LPS,Garden
A_D15,172,0,LPS,Garden
A_D16,172,1,LPS,Garden
A_D17,172,1,LPS,Garden
A_D18,172,1,LPS,Garden
A_D19,172,0,LPS,Garden
A_D20,172,0,LPS,Garden
A_D21,172,1,LPS,Garden
A_D22,172,1,LPS,Garden
A_D23,172,1,LPS,Garden
A_D24,172,1,LPS,Garden
A_D25,172,0,LPS,Garden
A_D26,172,0,LPS,Garden
A_D27,172,0,LPS,Garden
A_D28,172,0,LPS,Garden
A_D29,172,1,LPS,Garden
A_D30,172,1,LPS,Garden
A_D31,172,1,LPS,Garden
A_D32,172,1,LPS,Garden
A_A1,174,1,Ringers,Garden
A_A2,174,1,Ringers,Garden
A_A3,174,1,Ringers,Garden
A_A4,174,0,Ringers,Garden
A_A5,174,1,Ringers,Garden
A_A6,174,0,Ringers,Garden
A_A7,174,1,Ringers,Garden
A_A8,174,1,Ringers,Garden
A_A9,174,0,Ringers,Garden
A_A10,174,0,Ringers,Garden
A_A11,174,1,Ringers,Garden
A_A12,174,0,Ringers,Garden
A_A13,174,1,Ringers,Garden
A_A14,174,1,Ringers,Garden
A_A15,174,0,Ringers,Garden
A_A16,174,1,Ringers,Garden
A_A17,174,0,Ringers,Garden
A_A18,174,1,Ringers,Garden
A_A19,174,1,Ringers,Garden
A_A20,174,1,Ringers,Garden
A_A21,174,1,Ringers,Garden
A_A22,174,1,Ringers,Garden
A_A23,174,1,Ringers,Garden
A_A24,174,1,Ringers,Garden
A_A25,174,1,Ringers,Garden
A_A26,174,1,Ringers,Garden
A_A27,174,1,Ringers,Garden
A_A28,174,1,Ringers,Garden
A_A29,174,1,Ringers,Garden
A_A30,174,1,Ringers,Garden
A_A31,174,1,Ringers,Garden
A_A32,174,1,Ringers,Garden
A_B1,174,1,Ringers,Garden
A_B2,174,1,Ringers,Garden
A_B3,174,1,Ringers,Garden
A_B4,174,1,Ringers,Garden
A_B5,174,0,Ringers,Garden
A_B6,174,1,Ringers,Garden
A_B7,174,1,Ringers,Garden
A_B8,174,1,Ringers,Garden
A_B9,174,1,Ringers,Garden
A_B10,174,1,Ringers,Garden
A_B11,174,0,Ringers,Garden
A_B12,174,1,Ringers,Garden
A_B13,174,1,Ringers,Garden
A_B14,174,1,Ringers,Garden
A_B15,174,1,Ringers,Garden
A_B16,174,1,Ringers,Garden
A_B17,174,1,Ringers,Garden
A_B18,174,1,Ringers,Garden
A_B19,174,0,Ringers,Garden
A_B20,174,1,Ringers,Garden
A_B21,174,0,Ringers,Garden
A_B22,174,1,Ringers,Garden
A_B23,174,1,Ringers,Garden
A_B24,174,1,Ringers,Garden
A_B25,174,1,Ringers,Garden
A_B26,174,1,Ringers,Garden
A_B27,174,1,Ringers,Garden
A_B28,174,1,Ringers,Garden
A_B29,174,1,Ringers,Garden
A_B30,174,1,Ringers,Garden
A_B31,174,1,Ringers,Garden
A_B32,174,1,Ringers,Garden
A_B33,174,1,Ringers,Garden
A_B34,174,1,Ringers,Garden
A_B35,174,1,Ringers,Garden
A_B36,174,0,Ringers,Garden
A_B37,174,1,Ringers,Garden
A_B38,174,1,Ringers,Garden
A_C1,174,1,LPS,Garden
A_C2,174,1,LPS,Garden
A_C3,174,1,LPS,Garden
A_C4,174,1,LPS,Garden
A_C5,174,1,LPS,Garden
A_C6,174,1,LPS,Garden
A_C7,174,0,LPS,Garden
A_C8,174,1,LPS,Garden
A_C9,174,1,LPS,Garden
A_C10,174,0,LPS,Garden
A_C11,174,0,LPS,Garden
A_C12,174,1,LPS,Garden
A_C13,174,1,LPS,Garden
A_C14,174,1,LPS,Garden
A_C15,174,1,LPS,Garden
A_C16,174,1,LPS,Garden
A_C17,174,1,LPS,Garden
A_C18,174,1,LPS,Garden
A_C19,174,1,LPS,Garden
A_C20,174,1,LPS,Garden
A_C21,174,1,LPS,Garden
A_C22,174,0,LPS,Garden
A_C23,174,1,LPS,Garden
A_C24,174,1,LPS,Garden
A_C25,174,0,LPS,Garden
A_C26,174,1,LPS,Garden
A_C27,174,0,LPS,Garden
A_C28,174,1,LPS,Garden
A_C29,174,1,LPS,Garden
A_C30,174,0,LPS,Garden
A_C31,174,1,LPS,Garden
A_C32,174,1,LPS,Garden
A_C33,174,1,LPS,Garden
A_C34,174,1,LPS,Garden
A_C35,174,1,LPS,Garden
A_C36,174,1,LPS,Garden
A_C37,174,1,LPS,Garden
A_C38,174,1,LPS,Garden
A_D1,174,1,LPS,Garden
A_D2,174,0,LPS,Garden
A_D3,174,1,LPS,Garden
A_D4,174,0,LPS,Garden
A_D5,174,0,LPS,Garden
A_D6,174,0,LPS,Garden
A_D7,174,1,LPS,Garden
A_D8,174,1,LPS,Garden
A_D9,174,0,LPS,Garden
A_D10,174,1,LPS,Garden
A_D11,174,1,LPS,Garden
A_D12,174,1,LPS,Garden
A_D13,174,0,LPS,Garden
A_D14,174,1,LPS,Garden
A_D15,174,0,LPS,Garden
A_D16,174,1,LPS,Garden
A_D17,174,1,LPS,Garden
A_D18,174,1,LPS,Garden
A_D19,174,0,LPS,Garden
A_D20,174,1,LPS,Garden
A_D21,174,0,LPS,Garden
A_D22,174,1,LPS,Garden
A_D23,174,1,LPS,Garden
A_D24,174,1,LPS,Garden
A_D25,174,0,LPS,Garden
A_D26,174,0,LPS,Garden
A_D27,174,0,LPS,Garden
A_D28,174,0,LPS,Garden
A_D29,174,1,LPS,Garden
A_D30,174,1,LPS,Garden
A_D31,174,0,LPS,Garden
A_D32,174,1,LPS,Garden
A_A1,176,1,Ringers,Garden
A_A2,176,1,Ringers,Garden
A_A3,176,1,Ringers,Garden
A_A4,176,0,Ringers,Garden
A_A5,176,1,Ringers,Garden
A_A6,176,1,Ringers,Garden
A_A7,176,1,Ringers,Garden
A_A8,176,1,Ringers,Garden
A_A9,176,0,Ringers,Garden
A_A10,176,0,Ringers,Garden
A_A11,176,1,Ringers,Garden
A_A12,176,1,Ringers,Garden
A_A13,176,0,Ringers,Garden
A_A14,176,1,Ringers,Garden
A_A15,176,0,Ringers,Garden
A_A16,176,1,Ringers,Garden
A_A17,176,1,Ringers,Garden
A_A18,176,1,Ringers,Garden
A_A19,176,1,Ringers,Garden
A_A20,176,1,Ringers,Garden
A_A21,176,1,Ringers,Garden
A_A22,176,0,Ringers,Garden
A_A23,176,1,Ringers,Garden
A_A24,176,0,Ringers,Garden
A_A25,176,1,Ringers,Garden
A_A26,176,1,Ringers,Garden
A_A27,176,1,Ringers,Garden
A_A28,176,1,Ringers,Garden
A_A29,176,1,Ringers,Garden
A_A30,176,1,Ringers,Garden
A_A31,176,1,Ringers,Garden
A_A32,176,1,Ringers,Garden
A_B1,176,1,Ringers,Garden
A_B2,176,1,Ringers,Garden
A_B3,176,1,Ringers,Garden
A_B4,176,1,Ringers,Garden
A_B5,176,0,Ringers,Garden
A_B6,176,1,Ringers,Garden
A_B7,176,1,Ringers,Garden
A_B8,176,1,Ringers,Garden
A_B9,176,1,Ringers,Garden
A_B10,176,1,Ringers,Garden
A_B11,176,0,Ringers,Garden
A_B12,176,1,Ringers,Garden
A_B13,176,1,Ringers,Garden
A_B14,176,0,Ringers,Garden
A_B15,176,1,Ringers,Garden
A_B16,176,1,Ringers,Garden
A_B17,176,1,Ringers,Garden
A_B18,176,1,Ringers,Garden
A_B19,176,0,Ringers,Garden
A_B20,176,1,Ringers,Garden
A_B21,176,0,Ringers,Garden
A_B22,176,1,Ringers,Garden
A_B23,176,1,Ringers,Garden
A_B24,176,1,Ringers,Garden
A_B25,176,1,Ringers,Garden
A_B26,176,1,Ringers,Garden
A_B27,176,1,Ringers,Garden
A_B28,176,1,Ringers,Garden
A_B29,176,1,Ringers,Garden
A_B30,176,1,Ringers,Garden
A_B31,176,1,Ringers,Garden
A_B32,176,1,Ringers,Garden
A_B33,176,1,Ringers,Garden
A_B34,176,1,Ringers,Garden
A_B35,176,1,Ringers,Garden
A_B36,176,0,Ringers,Garden
A_B37,176,1,Ringers,Garden
